v0,angle,r,t,PointProbability,ProbabilityWeight,ProbabilityWeight-v0,ProbabilityWeight-angle,prefix
33.8810168509,16.8930181889,65.1379799671,2.00925215398,0.00021186440678,1.0,1.0,1.0,845
51.7772893183,38.1699297841,265.821954892,6.53023492579,0.00021186440678,1.0,1.0,1.0,846
32.5691133983,11.8279736319,43.430412565,1.362412154,0.00021186440678,1.0,1.0,1.0,847
11.8833092916,84.7499405778,2.6259510717,2.41499118792,0.00021186440678,1.0,1.0,1.0,848
18.676158619,45.1756009553,35.5910559372,2.70335722091,0.00021186440678,1.0,1.0,1.0,849
19.2862790505,52.630801212,36.6166340236,3.1280810392,0.00021186440678,1.0,1.0,1.0,850
24.4417688862,10.366118179,21.5796203009,0.897549037789,0.00021186440678,1.0,1.0,1.0,851
26.1805455757,64.9968378013,53.5828113687,4.84224931356,0.00021186440678,1.0,1.0,1.0,852
48.1871392345,21.7924474591,163.352396472,3.65086853515,0.00021186440678,1.0,1.0,1.0,853
21.6138332569,76.844343299,21.1292702209,4.29522154281,0.00021186440678,1.0,1.0,1.0,854
28.625678199,21.4111715407,56.8355748181,2.1326616008,0.00021186440678,1.0,1.0,1.0,855
37.8735834483,20.2550178057,95.0780324917,2.67587858091,0.00021186440678,1.0,1.0,1.0,856
23.2858310813,7.9239734269,15.1096998043,0.655134873543,0.00021186440678,1.0,1.0,1.0,857
50.3573239535,42.7653556591,257.974402881,6.97806087943,0.00021186440678,1.0,1.0,1.0,858
35.6597628763,50.1872904518,127.635671469,5.59015188188,0.00021186440678,1.0,1.0,1.0,859
18.3486357372,10.2566912969,12.0386555951,0.666761209273,0.00021186440678,1.0,1.0,1.0,860
43.1294928454,67.0422091666,136.34458061,8.10475743366,0.00021186440678,1.0,1.0,1.0,861
32.1312160888,41.2631067346,104.453483604,4.32471601618,0.00021186440678,1.0,1.0,1.0,862
32.5328976862,46.951221256,107.748512991,4.85186883786,0.00021186440678,1.0,1.0,1.0,863
29.3841890051,40.2610199794,86.9024375399,3.87553924008,0.00021186440678,1.0,1.0,1.0,864
30.3237051396,37.0610448979,90.2494130272,3.72960269397,0.00021186440678,1.0,1.0,1.0,865
46.1560207724,49.771226152,214.377581476,7.19159582564,0.00021186440678,1.0,1.0,1.0,866
7.0759072432,17.4192201748,2.9186049489,0.432295882076,0.00021186440678,1.0,1.0,1.0,867
20.7274055892,19.5542502437,27.6534461076,1.41580551137,0.00021186440678,1.0,1.0,1.0,868
5.45469835178,73.9428501737,1.61401858388,1.06977352893,0.00021186440678,1.0,1.0,1.0,869
45.4415268978,80.6892366511,67.2821073512,9.15160209508,0.00021186440678,1.0,1.0,1.0,870
17.0658094369,34.8647457244,27.878008426,1.9909221374,0.00021186440678,1.0,1.0,1.0,871
53.9483941558,26.6595734893,238.172693158,4.94000541118,0.00021186440678,1.0,1.0,1.0,872
32.0681293742,56.5199633994,96.5647618098,5.45863751363,0.00021186440678,1.0,1.0,1.0,873
48.2442365175,37.6987337211,229.828909314,6.02077786278,0.00021186440678,1.0,1.0,1.0,874
58.7569549484,7.03090827959,85.5938680617,1.46778178125,0.00021186440678,1.0,1.0,1.0,875
50.5475428306,17.4922077946,149.484640285,3.10069038001,0.00021186440678,1.0,1.0,1.0,876
52.1526316454,62.277778121,228.575866354,9.42167382236,0.00021186440678,1.0,1.0,1.0,877
25.0710853164,57.7139156434,57.9253863773,4.3254866613,0.00021186440678,1.0,1.0,1.0,878
33.55163336,7.16767907193,28.441111731,0.854358485049,0.00021186440678,1.0,1.0,1.0,879
15.9794252079,22.7577732172,18.5889155494,1.26151389215,0.00021186440678,1.0,1.0,1.0,880
12.5706728915,23.4859840429,11.7874592081,1.02239263544,0.00021186440678,1.0,1.0,1.0,881
30.8249652776,58.7514196834,85.9996801575,5.37816835763,0.00021186440678,1.0,1.0,1.0,882
36.1078898609,6.57684318758,30.2748061909,0.844008344333,0.00021186440678,1.0,1.0,1.0,883
21.0170034906,13.3286867496,20.222147978,0.988815519804,0.00021186440678,1.0,1.0,1.0,884
34.5971675323,68.9932867661,81.7483338795,6.59138479367,0.00021186440678,1.0,1.0,1.0,885
53.3601684408,19.283572476,181.132734678,3.59629869618,0.00021186440678,1.0,1.0,1.0,886
33.8465737761,57.2196883085,106.422970867,5.80746902998,0.00021186440678,1.0,1.0,1.0,887
43.5279727447,24.0546223193,143.922410809,3.62088220262,0.00021186440678,1.0,1.0,1.0,888
48.5135830058,12.9553109612,104.942354634,2.21965489097,0.00021186440678,1.0,1.0,1.0,889
59.3349981474,24.4537752726,270.748153384,5.01270510463,0.00021186440678,1.0,1.0,1.0,890
36.5886467864,62.7813544445,111.125368443,6.64022391466,0.00021186440678,1.0,1.0,1.0,891
48.6041586135,73.4557174119,131.601709847,9.50855990028,0.00021186440678,1.0,1.0,1.0,892
57.7963098394,71.4175887933,205.916022771,11.1802394323,0.00021186440678,1.0,1.0,1.0,893
56.7201737894,36.7746818698,314.84489319,6.92992855944,0.00021186440678,1.0,1.0,1.0,894
9.32382927819,58.4468109285,7.91139992208,1.62149906058,0.00021186440678,1.0,1.0,1.0,895
24.9771462434,21.3987437674,43.2504803998,1.85981039253,0.00021186440678,1.0,1.0,1.0,896
20.115413518,28.451818792,34.5897995947,1.95579117994,0.00021186440678,1.0,1.0,1.0,897
6.12857611108,76.706865726,1.71525854311,1.21721830482,0.00021186440678,1.0,1.0,1.0,898
38.3612058145,6.04015361542,31.4261589819,0.823790542122,0.00021186440678,1.0,1.0,1.0,899
44.4183720973,11.8406821431,80.862450419,1.86005135482,0.00021186440678,1.0,1.0,1.0,900
51.0395579073,21.6309003198,182.175248655,3.83969489014,0.00021186440678,1.0,1.0,1.0,901
8.24383661809,7.1225765725,1.70645029423,0.208606889109,0.00021186440678,1.0,1.0,1.0,902
52.7102004797,19.5148348097,178.530588067,3.59344706297,0.00021186440678,1.0,1.0,1.0,903
38.9326084615,51.6433245611,150.528075911,6.23051180747,0.00021186440678,1.0,1.0,1.0,904
42.532821824,38.7139641386,180.169950792,5.42886198661,0.00021186440678,1.0,1.0,1.0,905
54.7268158621,76.4137363786,139.56551007,10.8562070108,0.00021186440678,1.0,1.0,1.0,906
37.8609149048,70.3954848427,92.4649756887,7.27880736523,0.00021186440678,1.0,1.0,1.0,907
20.8160855998,32.3453882959,39.9711908272,2.27286920619,0.00021186440678,1.0,1.0,1.0,908
49.6813328105,25.7538743552,197.129437948,4.40547861945,0.00021186440678,1.0,1.0,1.0,909
22.4204932925,35.3753924627,48.4260756514,2.64896314371,0.00021186440678,1.0,1.0,1.0,910
3.01945872326,52.2235958016,0.900900924564,0.487061711096,0.00021186440678,1.0,1.0,1.0,911
50.0086158854,26.4450909806,203.509034914,4.54506830676,0.00021186440678,1.0,1.0,1.0,912
21.3663364277,54.9319125083,43.8121093649,3.56891883647,0.00021186440678,1.0,1.0,1.0,913
46.6562370627,37.7529318148,215.053455656,5.82972289779,0.00021186440678,1.0,1.0,1.0,914
22.4027157085,49.1637748024,50.6724452164,3.4590788826,0.00021186440678,1.0,1.0,1.0,915
51.8030133356,39.8901218443,269.487373698,6.78003502932,0.00021186440678,1.0,1.0,1.0,916
13.9511205933,28.5572608429,16.6780781348,1.36105083422,0.00021186440678,1.0,1.0,1.0,917
58.4982886679,80.8762643477,109.338642965,11.7873837088,0.00021186440678,1.0,1.0,1.0,918
47.0057678127,66.0884634734,167.085364982,8.76966811341,0.00021186440678,1.0,1.0,1.0,919
7.7400374689,16.2090544242,3.27718300353,0.4409339132,0.00021186440678,1.0,1.0,1.0,920
34.3808207699,74.4774379184,62.2034504661,6.76056842986,0.00021186440678,1.0,1.0,1.0,921
59.1366713997,43.9944957101,356.631839082,8.38279529159,0.00021186440678,1.0,1.0,1.0,922
28.792861666,76.5641781296,38.2362750903,5.71527020257,0.00021186440678,1.0,1.0,1.0,923
11.7443214319,68.9884209596,9.42183620388,2.23743220885,0.00021186440678,1.0,1.0,1.0,924
29.6019238922,39.0170803745,87.4728247058,3.80325540587,0.00021186440678,1.0,1.0,1.0,925
31.2350018058,6.79754469586,23.4009520416,0.754493685369,0.00021186440678,1.0,1.0,1.0,926
44.7595295915,26.4941885559,163.24021792,4.07500840778,0.00021186440678,1.0,1.0,1.0,927
42.2319050814,48.3307368968,180.764586529,6.43816726238,0.00021186440678,1.0,1.0,1.0,928
24.7504527941,55.6782575815,58.2163491787,4.17163522595,0.00021186440678,1.0,1.0,1.0,929
13.8633633938,25.6310148213,15.2972929945,1.22386297466,0.00021186440678,1.0,1.0,1.0,930
39.0581958287,16.1484859351,83.1744034509,2.21697191418,0.00021186440678,1.0,1.0,1.0,931
25.8805318903,71.7944188944,40.5691977919,5.0173458092,0.00021186440678,1.0,1.0,1.0,932
8.80429657055,83.7521744517,1.71139903651,1.78612309785,0.00021186440678,1.0,1.0,1.0,933
54.1337660945,47.0552145229,298.257831718,8.08703875242,0.00021186440678,1.0,1.0,1.0,934
41.7820895025,18.7343426826,108.365702938,2.73869389548,0.00021186440678,1.0,1.0,1.0,935
41.3078475865,26.7845861292,140.089396133,3.79895121872,0.00021186440678,1.0,1.0,1.0,936
49.5324483569,6.47125382011,56.0724619258,1.13929391546,0.00021186440678,1.0,1.0,1.0,937
32.250039422,78.1439045428,42.6790259976,6.44123263358,0.00021186440678,1.0,1.0,1.0,938
49.0882111571,14.4200865201,118.606040394,2.49477743484,0.00021186440678,1.0,1.0,1.0,939
30.3873544534,51.1213178109,92.0808048247,4.8277242004,0.00021186440678,1.0,1.0,1.0,940
4.96334836608,26.9244177132,2.02976750455,0.458668821639,0.00021186440678,1.0,1.0,1.0,941
24.9096369678,49.3342402681,62.5920535247,3.85603162018,0.00021186440678,1.0,1.0,1.0,942
30.3504284556,57.1136312308,85.716154999,5.2013763242,0.00021186440678,1.0,1.0,1.0,943
43.4919523866,71.3793443484,116.807699226,8.41128466156,0.00021186440678,1.0,1.0,1.0,944
7.28814534896,21.5137020909,3.69840060076,0.545456284095,0.00021186440678,1.0,1.0,1.0,945
9.26109401119,5.87966637706,1.7836321617,0.193612661154,0.00021186440678,1.0,1.0,1.0,946
16.5573443206,15.9508506234,14.7832634543,0.928605702596,0.00021186440678,1.0,1.0,1.0,947
16.7234052405,77.0014916528,12.5088949839,3.32548640441,0.00021186440678,1.0,1.0,1.0,948
44.1988902337,74.911205878,100.205105558,8.70919794361,0.00021186440678,1.0,1.0,1.0,949
15.7931087263,52.7930481657,24.5153547055,2.56704591106,0.00021186440678,1.0,1.0,1.0,950
38.3527856193,53.0413486734,144.221216779,6.25439706281,0.00021186440678,1.0,1.0,1.0,951
30.1621573626,58.2029341285,83.1466814362,5.23171654181,0.00021186440678,1.0,1.0,1.0,952
34.8243680421,19.0297020632,76.2883289617,2.31730062687,0.00021186440678,1.0,1.0,1.0,953
50.4483108747,78.152955415,104.360159748,10.0762691842,0.00021186440678,1.0,1.0,1.0,954
24.8585087033,38.5016422238,61.4403592355,3.1582332887,0.00021186440678,1.0,1.0,1.0,955
46.4837714276,35.6510823105,208.847169334,5.52917500286,0.00021186440678,1.0,1.0,1.0,956
25.9001276772,46.5134166464,68.355180342,3.83499247056,0.00021186440678,1.0,1.0,1.0,957
21.8784111626,8.75727770938,14.6993133961,0.679788697128,0.00021186440678,1.0,1.0,1.0,958
57.5590034387,18.3026694351,201.588165386,3.68890589925,0.00021186440678,1.0,1.0,1.0,959
11.8778842862,64.0426894042,11.3312508647,2.179520049,0.00021186440678,1.0,1.0,1.0,960
6.32988068492,11.623893717,1.61376879751,0.260282639872,0.00021186440678,1.0,1.0,1.0,961
46.4881697566,53.2521683649,211.439462832,7.6020154894,0.00021186440678,1.0,1.0,1.0,962
5.02673283034,24.6279292041,1.95345621877,0.427502038838,0.00021186440678,1.0,1.0,1.0,963
50.3876604734,36.1436490042,246.791490145,6.06514961336,0.00021186440678,1.0,1.0,1.0,964
26.7944103721,28.0954988168,60.8708760631,2.57523035428,0.00021186440678,1.0,1.0,1.0,965
55.0153066979,33.4538173556,284.098692882,6.18938661633,0.00021186440678,1.0,1.0,1.0,966
43.5704390427,62.5236722961,158.588179797,7.88893067858,0.00021186440678,1.0,1.0,1.0,967
37.013875209,28.7697370033,117.956723475,3.63559914546,0.00021186440678,1.0,1.0,1.0,968
57.0091011187,50.3123707057,325.950856421,8.95319152715,0.00021186440678,1.0,1.0,1.0,969
24.402313026,43.084031967,60.6266965019,3.40173350516,0.00021186440678,1.0,1.0,1.0,970
57.2911291731,58.0936929335,300.547583927,9.9255538164,0.00021186440678,1.0,1.0,1.0,971
8.96507533616,79.9463794741,2.81942382424,1.80151324933,0.00021186440678,1.0,1.0,1.0,972
29.5415418021,63.6057675766,70.921179873,5.40041398079,0.00021186440678,1.0,1.0,1.0,973
16.9247624546,22.1952301304,20.4472239934,1.30480836783,0.00021186440678,1.0,1.0,1.0,974
32.85072404,7.49465053959,28.4811340472,0.874456941001,0.00021186440678,1.0,1.0,1.0,975
10.5588187835,25.9811238062,8.96010332838,0.943990751788,0.00021186440678,1.0,1.0,1.0,976
50.6502502082,52.6062340028,252.607454955,8.2123767908,0.00021186440678,1.0,1.0,1.0,977
50.9380631228,9.11406476146,82.8184865205,1.64665552726,0.00021186440678,1.0,1.0,1.0,978
57.3589425586,44.7092997561,335.701929264,8.23522313714,0.00021186440678,1.0,1.0,1.0,979
10.1256563047,52.7474280558,10.0818821316,1.64485052314,0.00021186440678,1.0,1.0,1.0,980
37.776620283,31.7395109187,130.296272809,4.05565355988,0.00021186440678,1.0,1.0,1.0,981
28.9800011867,66.672976497,62.3215168552,5.43085056943,0.00021186440678,1.0,1.0,1.0,982
21.3186402722,13.5278604199,21.0944214408,1.01771776374,0.00021186440678,1.0,1.0,1.0,983
21.7408692878,11.0110224797,18.0849163436,0.847440608967,0.00021186440678,1.0,1.0,1.0,984
25.3548192737,63.2551005618,52.7249842589,4.62088480914,0.00021186440678,1.0,1.0,1.0,985
42.5906075234,44.6393053326,185.083272786,6.10733095226,0.00021186440678,1.0,1.0,1.0,986
36.2988773511,60.0721915567,116.267209029,6.42012099839,0.00021186440678,1.0,1.0,1.0,987
28.1212094806,39.78618699,79.3614061331,3.67254078047,0.00021186440678,1.0,1.0,1.0,988
5.48007088026,24.7121627302,2.32756186095,0.467550613459,0.00021186440678,1.0,1.0,1.0,989
5.58815518385,70.5281854201,2.00287784133,1.07521304557,0.00021186440678,1.0,1.0,1.0,990
1.13802389268,68.9532704055,0.0885876248952,0.216755889098,0.00021186440678,1.0,1.0,1.0,991
58.0942640451,60.5757173094,294.723157123,10.3266191935,0.00021186440678,1.0,1.0,1.0,992
1.30997510425,26.7716115205,0.140838363375,0.120420192288,0.00021186440678,1.0,1.0,1.0,993
7.08253100866,52.2184533177,4.95696537258,1.14238677059,0.00021186440678,1.0,1.0,1.0,994
19.5611968708,33.8779119097,36.1391770496,2.22528610574,0.00021186440678,1.0,1.0,1.0,995
48.6383848222,12.3265655915,100.692504377,2.11907891102,0.00021186440678,1.0,1.0,1.0,996
57.7638285329,78.3850859649,134.290467468,11.5471411133,0.00021186440678,1.0,1.0,1.0,997
47.6107997817,15.9454905267,122.1994765,2.66934045336,0.00021186440678,1.0,1.0,1.0,998
41.7430538574,81.0189880794,54.8324687796,8.41454886131,0.00021186440678,1.0,1.0,1.0,999
31.756739523,40.680461944,101.739626557,4.22455265197,0.00021186440678,1.0,1.0,1.0,1000
